Country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,c,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),obs_true_val,Military_Cost,obs_true_val_grpd,Life_excpet_grp,Inflation_grp,Military_Cost_grp
Liberia,LR,LBR,430,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,84.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,5087584,612.3842476,2887982500,0,60.948,0.914742048,8440,560.1736208,5k-10k,36-65,<=10,<=10k
Libyan Arab Jamahiriya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,6097177,13729.25969,71486218913,6.25098783,71.863,0.946677517,9830,12997.18148,5k-10k,>65,<=10,11k-20k
Libya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,6097177,13729.25969,71486218913,6.25098783,71.863,0.946677517,9830,12997.18148,5k-10k,>65,<=10,11k-20k
Libyan Arab Jamahiriya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,6491988,12925.66595,76118250710,2.799895001,72.374,0,9990,0,5k-10k,>65,<=10,<=10k
Libya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,6491988,12925.66595,76118250710,2.799895001,72.374,0,9990,0,5k-10k,>65,<=10,<=10k
Libyan Arab Jamahiriya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,6188132,6734.273768,47724636497,15.51848153,70.071,0,9990,0,5k-10k,>65,Nov-20,<=10k
Libya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,6188132,6734.273768,47724636497,15.51848153,70.071,0,9990,0,5k-10k,>65,Nov-20,<=10k
Libyan Arab Jamahiriya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,5869870,13263.58452,89289212967,6.059803922,72.247,3.745603827,9990,49680.13294,5k-10k,>65,<=10,>20k
Libya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,5869870,13263.58452,89289212967,6.059803922,72.247,3.745603827,9990,49680.13294,5k-10k,>65,<=10,>20k
Libyan Arab Jamahiriya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,5985221,10666.79256,72095069592,2.605818027,72.34,7.639330848,9990,81487.15749,5k-10k,>65,<=10,>20k
Libya,LY,LBY,434,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,5985221,10666.79256,72095069592,2.605818027,72.34,7.639330848,9990,81487.15749,5k-10k,>65,<=10,>20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,3499536,6423.420676,11317713423,0.981615479,72.0195122,1.21669999,10000,7815.375876,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,3470818,6899.236834,12072044022,1.367120308,71.65853659,1.361943638,10000,9396.37171,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,3443067,7424.394824,14108872922,0.28150661,71.76097561,1.271288746,10000,9438.549588,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,3415213,8275.803448,18315975183,-1.13430855,72.06097561,1.121228498,10000,9279.06667,5k-10k,>65,,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,3377075,8919.081749,22097516145,1.164102521,71.96097561,1.195943282,10000,10666.7159,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,3322528,9766.487647,25663070034,2.658484841,71.25365854,1.162211588,10000,11350.72511,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,3269909,10659.40021,29573019199,3.739120041,71.05609756,1.165184813,10000,12420.17124,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,3231294,11984.92329,38144798851,5.737173828,70.9,1.113607567,10000,13346.50127,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,3198231,12425.3981,46287801844,10.92588562,71.81219512,1.131608552,10000,14060.68675,5k-10k,>65,Nov-20,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,3162916,10699.78946,38232906589,4.453044565,72.91463415,1.082803783,10000,11585.7725,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,3097282,11106.95021,36887284560,1.319213621,73.26829268,0.878659092,10000,9759.222791,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,3028115,12046.72139,42261715401,4.130275626,73.56341463,0.790700848,10000,9525.352816,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,2987773,12678.69269,41584616578,3.089982771,73.86341463,0.76526581,10000,9702.57003,5k-10k,>65,<=10,<=10k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,2957689,13262.33446,45495776757,1.047479371,73.91463415,0.762907482,10000,10117.93419,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,2932367,13850.00013,47960568992,0.103758009,74.51707317,0.879596258,10000,12182.40828,5k-10k,>65,<=10,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,2904910,14263.96458,39940688842,-0.884097406,74.32195122,1.137748174,10000,16228.79965,5k-10k,>65,,11k-20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,2868231,14810.25178,41513241213,0.905525075,74.67073171,1.477505872,10000,21882.23397,5k-10k,>65,<=10,>20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,2828403,15661.99625,46031954862,3.722888623,75.4804878,1.712070468,10000,26814.44125,5k-10k,>65,<=10,>20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,2801543,16443.58529,52084496481,2.697927792,75.6804878,1.967419142,10000,32351.42446,5k-10k,>65,<=10,>20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,2794137,17249.71844,52844780802,2.33450938,76.28292683,2.007150696,10000,34622.78438,5k-10k,>65,<=10,>20k
Lithuania,LT,LTU,440,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,2794885,17241.34882,55211445817,1.19989445,74.92926829,2.127631354,10000,36683.23434,5k-10k,>65,<=10,>20k
Luxembourg,LU,LUX,442,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,451630,97597.99692,24019997499,2.049840306,77.72682927,0.607179942,9990,59259.54608,5k-10k,>65,<=10,>20k
Luxembourg,LU,LUX,442,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,497783,104574.3499,34736149608,0.368041998,80.63658537,0.380292149,9990,39768.80423,5k-10k,>65,<=10,>20k
Madagascar,MG,MDG,450,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,47,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,16216431,474.1390273,4531580027,11.8596845,57.938,1.217513909,4700,577.2708605,2k-5k,36-65,Nov-20,<=10k
Madagascar,MG,MDG,450,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,51.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,18250774,451.9212314,4993998602,13.9558018,60.149,1.248226672,5130,564.1001347,5k-10k,36-65,Nov-20,<=10k
Madagascar,MG,MDG,450,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,43.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,21117092,467.1156493,9470022959,8.954218024,62.734,0.830202949,4390,387.8007893,2k-5k,36-65,<=10,<=10k
Madagascar,MG,MDG,450,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,44.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,23588073,450.4120903,12000180783,5.826429445,63.962,0.677983716,4430,305.3720626,2k-5k,36-65,<=10,<=10k
Madagascar,MG,MDG,450,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,46.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,26846541,470.4239036,13299570243,8.594229589,65.27,0.605686111,4610,284.9292246,2k-5k,>65,<=10,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,55.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,11229387,292.2302928,1707156806,29.58148846,44.518,0.672638829,5560,196.5654419,5k-10k,36-65,>20,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,56.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,12755648,286.1078616,3616059339,15.41034466,52.044,1.045261606,5610,299.0575627,5k-10k,36-65,Nov-20,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,53.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,13118307,291.2736573,3960216045,13.97429435,53.238,0.777651498,5360,226.5093959,5k-10k,36-65,Nov-20,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,71.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,14718422,354.5801568,6852465550,7.411590929,56.381,0.718201024,7140,254.6598315,5k-10k,36-65,<=10,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,87.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,16477966,376.2371637,5887200679,23.79206495,60.899,0.8177259,8740,307.6588733,5k-10k,36-65,>20,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,89.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,17405624,375.2537589,5409959444,21.71111321,62.209,0.641960496,8980,240.8980891,5k-10k,36-65,>20,<=10k
Malawi,MW,MWI,454,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,96.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,19377061,388.9786361,12000796593,8.625514697,63.717,1.067574085,9640,415.2635115,5k-10k,36-65,<=10,<=10k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,96.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,22945150,6461.980319,86182105263,1.534740237,72.775,1.634675548,9660,10563.24122,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,96.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,23542517,6330.617523,86041052632,1.416784732,73.344,2.084922812,9680,13198.84888,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,97,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,24142445,6506.106898,94250526316,1.807872463,73.563,2.219131397,9700,14437.90609,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,97.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,24739411,6716.631872,1.04E+11,1.089676326,73.796,2.614806731,9760,17562.69423,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,98,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,25333247,7004.125873,1.18E+11,1.421271159,73.898,2.263061968,9800,15850.77088,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,98.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,25923536,7209.604889,1.37E+11,2.975070927,74.096,2.173929041,9810,15673.16944,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,26509413,7444.014116,1.58E+11,3.609235642,74.164,2.007597401,9840,14944.5834,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,27092604,7742.5649,1.89E+11,2.027353178,74.211,1.958502533,9860,15163.83297,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,27664296,7948.934144,2.24E+11,5.440782211,74.25,1.824843765,9860,14505.56292,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,28217204,7675.225092,1.98E+11,0.583308406,74.227,1.871486944,9860,14364.08355,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,28717731,8101.393387,2.47E+11,1.622852356,74.442,1.490210106,9860,12072.7783,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,29184133,8393.94875,2.91E+11,3.174470922,74.746,1.552853134,9860,13034.56962,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,98.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,29660212,8711.281087,3.03E+11,1.663571025,74.944,1.413330707,9870,12311.92106,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,30134807,8976.530397,3.12E+11,2.105012312,75.035,1.499295799,9880,13458.47431,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,98.97,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,30606459,9369.086276,3.27E+11,3.142990509,75.146,1.434733015,9897,13442.1374,5k-10k,>65,<=10,11k-20k
Malaysia,MY,MYS,458,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,31068833,9699.584021,2.93E+11,2.104389802,75.094,1.503898666,9940,14587.19147,5k-10k,>65,<=10,11k-20k
